Graphic Elements of Design: Color Theory and Image Formats | Coursera Examining and exploring the various types of images and graphic elements will be the focus of this course. We will start with color theory to distinguish between CMYK, Pantone and RGB color options and their usages. Then we will review the various types of images used in both print and digital design projects. Finally we will look at logo designs to determine what makes for the best images and graphic elements for corporate branding and imaging. https://www.coursera.org/boulder
The Changing Arctic: Present, Past, & Future | Coursera This course takes a detailed look at the remarkable changes unfolding in the Arctic environment, including the shrinking Arctic sea ice cover, shrinking land ice, thawing permafrost and cascading impacts on Arctic ecosystems. After a review of Arctic climates of the past, attention turns to the possible future of the Arcticâs climate and environment. https://www.coursera.org/boulder
Displays | Coursera This course can also be taken for academic credit as ECEA 5607, part of CU Boulderâs Master of Science in Electrical Engineering degree.Displays Course Introduction The course will dive deep into electronic display devices, including liquid crystals, electroluminescent, plasma, organic light emitting diodes, and electrowetting based displays. You'll learn about various design principles, affordances and liabilities, and also a variety of applications in the real world of professional optics.  Course Learning Outcomes  At the end of this course you will be able toâ¦  (1) Select a display technology for a given application (LIDAR, imaging, microscopy etc.)  (2) Design a system around the limitations of a given display technology (ie. addressing)  (3) Design a system that maximizes contract https://www.coursera.org/boulder
Battery State-of-Health (SOH) Estimation | Coursera This course can also be taken for academic credit as ECEA 5733, part of CU Boulderâs Master of Science in Electrical Engineering degree.In this course, you will learn how to implement different state-of-health estimation methods and to evaluate their relative merits. By the end of the course, you will be able to: -	Identify the primary degradation mechanisms that occur in lithium-ion cells and understand how they work -	Execute provided Octave/MATLAB script to estimate total capacity using WLS, WTLS, and AWTLS methods and lab-test data, and to evaluate results -	Compute confidence intervals on total-capacity estimates  -	Compute estimates of a cellâs equivalent-series resistance using lab-test data -	Specify the tradeoffs between joint and dual estimation of state and parameters, and steps that must be taken to ensure robust estimates (honors) https://www.coursera.org/boulder
Managing, Describing, and Analyzing Data | Coursera In this course, you will learn the basics of understanding the data you have and why correctly classifying data is the first step to making correct decisions. You will describe data both graphically and numerically using descriptive statistics and R software. You will learn four probability distributions commonly used in the analysis of data. You will analyze data sets using the appropriate probability distribution. Finally, you will learn the basics of sampling error, sampling distributions, and errors in decision-making.This course can be taken for academic credit as part of CU Boulderâs Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulderâs departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder. https://www.coursera.org/boulder
Renewable Power and Electricity Systems | Coursera The energy revolution in underway. Renewable energy is growing at an astounding pace - notably in electricity. Wind turbines and solar photovoltaic (PV) systems account for most new power plants built worldwide, and are essential to building a low-carbon and sustainable energy future. As a result, there are countless new opportunities in renewable electricity. This course provides a solid grounding in the basics of renewable electricity. We'll start with how electricity is measured, how electricity systems operate, and how renewable technologies like wind turbines and solar PV work. We'll then cover technical and market fundamentals: how and why renewables are driving change in electricity systems worldwide, how electricity systems are changing to accommodate all these new renewables, and what that all means for those seeking to understand and participate in the global transformation of electricity systems. This global transformation is just beginning; with knowledge gained from this course you'll be ready to jump on board.  Course logo image credit: "Wind Turbine" icon courtesy of Vectors Point from the Noun Project. https://www.coursera.org/boulder
Statistical Inference for Estimation in Data Science | Coursera This course introduces statistical inference, sampling distributions, and confidence intervals. Students will learn how to define and construct good estimators, method of moments estimation, maximum likelihood estimation, and methods of constructing confidence intervals that will extend to more general settings. This course can be taken for academic credit as part of CU Boulderâs Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulderâs departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder.  Logo adapted from photo by Christopher Burns on Unsplash. https://www.coursera.org/boulder
What is âthe mindâ and what is artificial intelligence? | Coursera In this course, we will explore the history of cognitive science and the way these ideas shape how we think of artificial cognition. https://www.coursera.org/boulder
How Do We Manage Climate Change? | Coursera In this course, learners will identify the types of actions that we can pursue to address climate change. These actions fall into two broad categories: 1) mitigation, which refers to efforts to reduce greenhouse gas emissions or enhance carbon sinks, and 2) adaptation, which refers to our preparations for climate impacts. We will explore the technologies, programs, and policies related to both mitigation and adaptation. Learners should leave the course with an improved ability to identify and evaluate climate actions undertaken by communities, governments, and businesses. https://www.coursera.org/boulder
Techniques of Design-Oriented Analysis | Coursera This course can also be taken for academic credit as ECEA 5706, part of CU Boulderâs Master of Science in Electrical Engineering degree.This is Course #2 in the Modeling and Control of Power Electronics course sequence. The course is focused on techniques of design-oriented analysis that allow you to quickly gain insights into models of switching power converters and to translate these insights into practical converter designs. The design-oriented techniques covered are the Extra Element Theorem and the N-Extra Element Theorem (N-EET). Through practical examples, it is shown how the EET can be used to simplify circuit analysis, to examine the effects of initially unmodeled components, and to design damping of converters such as SEPIC and Cuk to achieve high-performance closed-loop controls. The N-EET will allow you to perform circuit analysis and to derive circuit responses with minimum algebra. Modeling and design examples are supported by design-oriented MATLAB script and Spice simulations. After completion of this course, the student will gain analytical skills applicable to the design of high-performance closed-loop controlled switching power converters.   We strongly recommend students complete the CU Boulder Power Electronics specialization as well as Course #1 Averaged-Switch Modeling and Simulation before enrolling in this course (the course numbers provided below are for students in the CU Boulder's MS-EE program):   â Introduction to Power Electronics (ECEA 5700) â Converter Circuits (ECEA 5701) â Converter Control (ECEA 5702) â Averaged-Switch Modeling and Simulation (ECEA 5705)  After completing this course, you will be able to:  â Understand statement and derivation of the Extra Element Theorem â Apply the Extra Element Theorem to converter analysis and design problems â Understand the statement of the N-Extra Element Theorem â Apply the N-Extra Element Theorem to converter analysis and design problems â Apply techniques of design-oriented analysis to analysis, design, and simulations of switching converters https://www.coursera.org/boulder
Business Writing | Coursera Writing well is one of the most important skills you can develop to be successful in the business world. Over seventy companies and thirty thousand students--from professional writers to new employees to non-native English speakers to seasoned executives--have used the techniques in Business Writing to power their ability to communicate and launch their ideas. This course will teach you how to apply the top ten principles of good business writing to your work, how to deploy simple tools to dramatically improve your writing, and how to execute organization, structure, and revision to communicate more masterfully than ever. From the very first lesson, you'll be able to apply your new learning immediately to your work and improve your writing today. Your ideas are powerful. Learn how to deliver them with the clarity and impact they deserve. "Thank you for giving me the knowledge I need in life. [Business Writing] was helpful, life changing, and has made a huge   impact in my writing." -- Message from a Business Writing student  The principles you'll learn in this course enable you to become a great business writer. They also provide the foundation for moving into Graphic Design and Successful Presentation, so that you can unleash your best professional self whenever--and however--you present your ideas in the workplace. https://www.coursera.org/boulder
Light Emitting Diodes and Semiconductor Lasers | Coursera This course can also be taken for academic credit as ECEA 5605, part of CU Boulderâs Master of Science in Electrical Engineering degree.LEDs and Semiconductor Lasers Course Introduction You will learn about semiconductor light emitting diodes (LEDs) and lasers, and the important rules for their analysis, planning, design, and implementation. You will also apply your knowledge through challenging homework problem sets to cement your understanding of the material and prepare you to apply in your career.   Course Learning Outcomes At the end of this course you will be able toâ¦  (1) Design a semiconductor light emitting diode and analyze efficiency  (2) Design a semiconductor laser  (3) Choose suitable semiconductor materials for light emitting devices https://www.coursera.org/boulder
Sound and Sonification Design for Interactive Learning Tools | Coursera Designing sound representations of information can be a complex, but necessary part of engaging students and making material accessible to a larger group of learners. While advances in these tools (e.g., interactive simulations) have made many freely available to millions of STEM students and classrooms around the world, their reliance on visual-only representations makes it difficult for diverse groups of students to access the content. In this course we will introduce you to sound and sound design, to help you successfully integrate enjoyable and effective sounds into interactive learning tools.This course will take about 6 weeks to complete. Some of the modules are shorter, with videos focused on quick introductions or refreshers to get you up to speed with information you need fast. Others are longer (Modules 2 & 3), and include more working examples, or scenarios to consider.   When you finish this course, youâll know how to: 1. Identify concepts to associate with sounds in learning tools 2. Brainstorm sound designs 3. Prototype sound designs 4. Evaluate sound designs 5. Interpret results and decide next steps  The lessons cover terminology, best practices in design, and even give you an introduction to creating sounds. https://www.coursera.org/boulder
Sensors and Sensor Circuit Design | Coursera This course can also be taken for academic credit as ECEA 5340, part of CU Boulderâs Master of Science in Electrical Engineering degree.After taking this course, you will be able to: â	Understand how to specify the proper thermal, flow, or rotary sensor for taking real-time process data.  â	Implement thermal sensors into an embedded system in both hardware and software. â	Add the sensor and sensor interface into a microprocessor based development kit. â	Create hardware and firmware to process sensor signals and feed data to a microprocessor for further evaluation. â	Study sensor signal noise and apply proper hardware techniques to reduce it to acceptable levels.  You will need to buy the following components to do the two course projects based on the videos in this module. Note that if you have already purchased the PSOC 5LP PROTOTYPING KIT, you do not need to buy it again.  These parts may be purchased off the Digikey web site, www. Digikey.com. Or, you may obtain the specs from the site, and purchase them elsewhere.  These are the part numbers typed out, so you can copy and paste them into the Digikey web site. You will need one of each part.  428-3390-ND NHD-0216BZ-RN-YBW-ND 570-1229-ND A105970CT-ND  Additional equipment needed:  â¢	Wire - various gauges and lengths  â¢	Breadboard  â¢	Oscilloscope â suggested models are: o	PICOSCOPE 2204A-D2 available on www.digikey.com or  o	Digilent 410-324 | OpenScope MZ available on www.newark.com   	Depending on your budget, you can also investigate these models:  o	Hantek HT6022BE20MHz - https://www.amazon.com/dp/B009H4AYII o	SainSmart DSO212 - https://www.amazon.com/dp/B074QBQNB7 o	PoScope Mega50 USB - https://www.robotshop.com/en/poscope-mega50-usb-mso-oscilloscope.html o	ADALM2000 - https://www.digikey.com/en/products/detail/analog-devices-inc./ADALM2000/7019661 https://www.coursera.org/boulder
Be Your Best Creative Self | Coursera Welcome to Be Your Best Creative Self, the second course in the Personal Development for Professional Success Specialization. This course is for creative professionals who want to work more efficiently and at higher levels of both job satisfaction and success. As students work through this course, they will:   â¢ learn to make the creative state more reliable and productive â¢ fine-tune their personal brand so that they present themselves positively and accurately â¢ learn basic skills for working with others that will help to avoid traps as well as to enable success  As much as anything, this is a survival-skills class designed to help creative professionals take control of their careers. The assignments and exercises are intended to build a creative community in which students gain confidence and grow together. https://www.coursera.org/boulder
Basics of Inclusive Design for Online Education | Coursera This course provides instruction and strategies to support you in developing a course that is inclusive to students with a wide range of abilities, including students with disabilities. We cover effective practices to increase inclusion and avoid some of the common accessibility issues that can arise in an online course.In particular, Basics of Inclusive Design Online covers course organization, the accessibility of Microsoft Office and PDF documents, making course instruction pages accessible, captioning of videos, making images accessible, and designing for learning differences. We also discuss how inclusive course materials can help all students, including students without disabilities.  This course will appeal to those who want both a broad overview of the range of accessibility considerations and also a step-by-step guide of how to check documents for accessibility, caption a video, or prepare course content for non-visual users.  Course logo credit: "web accessibility word cloud" by Jill Wright (https://goo.gl/xyUoeU).  Copyright - some rights remain. See https://creativecommons.org/licenses/by/2.0/ https://www.coursera.org/boulder
Building Your Artistic Brand | Coursera In a world where musical content of all kinds can be found anywhere and everywhere, developing a distinctive artistic brand is critical to any musician's professional success. Whether you're an emerging professional musician or a seasoned pro looking to up your game, you will gain knowledge of basic marketing principles as applied to the performing arts. These principles include using visual and design elements to define your artistic identity, strategies for effective marketing through a variety of media and channels, and developing a social media strategy for their professional brand. https://www.coursera.org/boulder
Everyday Excel, Part 3 (Projects) | Coursera "Everyday Excel, Part 3 (Projects)" is a continuation of "Everyday Excel, Parts 1 and 2". It is a capstone, projects-based course in which you will apply what you've learned previously to more complex, somewhat open-ended projects (open-ended with respect to the fact that they can be solved in multiple ways).Each learner must complete 3"warm-up" projects (chosen from 3), 3 intermediate projects (chosen from 6), and 3 main (more difficult) projects (chosen from 5). The projects have been created to span a wide range of interests and topic areas and are anticipated to appeal to diverse learner backgrounds.  It is hoped that this project-based courses will dramatically reinforce the application of Excel tools, techniques, and functions to real-world projects. https://www.coursera.org/boulder
Fundamentals of Data Visualization | Coursera Data is everywhere. Charts, graphs, and other types of information visualizations help people to make sense of this data. This course explores the design, development, and evaluation of such information visualizations. By combining aspects of design, computer graphics, HCI, and data science, you will gain hands-on experience with creating visualizations, using exploratory tools, and architecting data narratives. Topics include user-centered design, web-based visualization, data cognition and perception, and design evaluation.This course can be taken for academic credit as part of CU Boulderâs Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulderâs departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder. https://www.coursera.org/boulder
The Sun and the Total Eclipse of August 2017 | Coursera A total eclipse is one of the most spectacular sights you can ever see! It looks like the end of the world may be at hand. There is a black hole in the sky where the sun should be. Pink flames of solar prominences and long silver streamers of the sun's corona stretch across the sky. It gets cold, and animals do strange things. People scream and shout and cheer, and remember the experience their whole life. But total eclipses are important scientifically as well. They let us see parts of the sunâs atmosphere that are otherwise invisible. A total eclipse presented the first chance to test Einsteinâs prediction that matter can bend space â like near a black hole. The best total eclipse in the United States in 40 years happens August 21st, 2017. This course has two primary goals:   1) to get you excited for the total solar eclipse coming in August 2017 and prepare you and your community to safely view it  2) to provide an inviting overview of the science of the sun and the physics of light  If you are most interested in preparing for the eclipse, you can hop right into Week 5! If you want the full course experience, and to get some fun scientific context for what you'll be seeing on August 21st, start with Week 1 and move through the course week by week!  [Note: if you start with Week 1, you can skip through some of the repeated material once you get to Week 5.]  Overall this course will prepare you to...   * Safely view the total or partial solar eclipse * Help others watch safely and even make money by leading a âneighborhood watchâ of the eclipse * Review fundamental sun science, including the physics of light, how astronomers study the sun, how it formed, how we know whatâs inside it, and where the energy that supports life on earth is generated https://www.coursera.org/boulder
Introduction to the Digital Advertising Landscape | Coursera The digital advertising landscape is complex. There are many different types of ads, including: display, video, audio, sponsored, native, social media and search. Consumer data and the ad tech that action on that data are both ubiquitous and complicated. As a result the sheer number of options available to digital marketers is hard to comprehend and manage. This course covers the major forms of digital advertising, from basic display ads to search to cutting-edge programmatic advertising concepts. The Trade Desk, the leading programmatic advertising provider, joins us as our programmatic experts and offers an actionable roadmap on how small businesses can leverage state of the art advertising technologies to accomplish business objectives. In all, this course leaves students with an understanding of digital advertising in its various forms, and how to strategically identify digital advertising opportunities. https://www.coursera.org/boulder
The Challenges of Modern Caregiving | Coursera Care workers are occasionally lauded as âheroesâ of society, but the special challenges they face are not fully understood. This course examines how the organization of care has changed in modern times and the dilemmas those developments pose to helping professionals. Among the questions it engages are: How does the meaning of care change when it is performed outside the family? Do bureaucratic systems discourage individuals from taking responsibility for othersâ suffering? How do care professionals manage their emotions and those of their clients? Can and should care work be rehumanized? In addition to helping learners develop informed responses to these pressing issues, The Challenges of Modern Caregiving will give students the chance to learn a method that identifies gaps in existing care systems. https://www.coursera.org/boulder
Motors and Motor Control Circuits | Coursera This course can also be taken for academic credit as ECEA 5341, part of CU Boulderâs Master of Science in Electrical Engineering degree.This is our second course in our specialization on Embedding Sensor and Motors. To get the most out of this course, you should first take our first course entitled Sensors and Sensor Circuits. Our first course gives you a tutorial on how to use the hardware and software development kit we have chosen for the lab exercises. This second course assumes that you already know how to use the kit.  After taking this course, you will be able to: â	Understand how to specify the proper AC or DC motor for a machine design. â	Integrate the motor to a machine, based on analysis of motor equations for voltage, current, torque and speed. â	Implement the motor and accompanying rotary sensor into a motor control circuit in both hardware and software. â	Add a motor and motor control circuit into a microprocessor based development kit. â	Create hardware and firmware to process motor feedback data to a microprocessor for further evaluation.  You will need to buy the following components to do the two course projects based on the videos in this module. Note that if you have already purchased the PSOC 5LP PROTOTYPING KIT, you do not need to buy it again.  These parts may be purchased off the Digikey web site, www. Digikey.com. Or, you may obtain the specs from the site, and purchase them elsewhere.   These are the part numbers for the above table, the lab on Motor Voltage and Current Measurement. You can copy and paste them into the search engine on the Digikey web site. You need one of each except for the AA batteries (N107-ND), which you would need 3.  428-3390-ND P14355-ND FQU13N10LTU-ND N107-ND 1N5393-E3/54GICT-ND  RNF14FTD1K00CT-ND  P0.62W-1BK-ND  Additional equipment needed:  â¢	Wire - various gauges and lengths  â¢	Breadboard  â¢	Oscilloscope â suggested models are: o	PICOSCOPE 2204A-D2 available on www.digikey.com or  o	Digilent 410-324 | OpenScope MZ available on www.newark.com   	Depending on your budget, you can also investigate these models:  o	Hantek HT6022BE20MHz - https://www.amazon.com/dp/B009H4AYII o	SainSmart DSO212 - https://www.amazon.com/dp/B074QBQNB7 o	PoScope Mega50 USB - https://www.robotshop.com/en/poscope-mega50-usb-mso-oscilloscope.html o	ADALM2000 - https://www.digikey.com/en/products/detail/analog-devices-inc./ADALM2000/7019661 https://www.coursera.org/boulder
Suffering and the Human Condition | Coursera Suffering is an inevitable yet poorly understood feature of human existence. This course examines how societies respond to the puzzling reality of human anguish. Among the questions it addresses are the following: What is suffering? Which types of human affliction are unique to the modern world? Have the meaning and portrayal of suffering changed over time? Do digital media sensitize or desensitize us to the anguish of distant others? In addition to introducing students to academic literature and debates on these topics, Suffering and the Human Condition will give them the opportunity to learn a method for studying human affliction that identifies the actors that perpetuate it. https://www.coursera.org/boulder
Battery Pack Balancing and Power Estimation | Coursera This course can also be taken for academic credit as ECEA 5734, part of CU Boulderâs Master of Science in Electrical Engineering degree.In this course, you will learn how to design balancing systems and to compute remaining energy and available power for a battery pack. By the end of the course, you will be able to: -	Evaluate different design choices for cell balancing and articulate their relative merits -	Design component values for a simple passive balancing circuit -	Use provided Octave/MATLAB simulation tools to evaluate how quickly a battery pack must be balanced -	Compute remaining energy and available power using a simple cell model -	Use provided Octave/MATLAB script to compute available power using a comprehensive equivalent-circuit cell model https://www.coursera.org/boulder
Biology Everywhere Foundations | Coursera In this course, we will explore the nature of science and biology. We will discuss what the âbiology everywhereâ philosophy means and the history of the âbiology everywhereâ project. We will also discuss what science (and biology) are as a discipline of inquiry and how chemistry is foundational to understanding biology. https://www.coursera.org/boulder
Trees and Graphs: Basics | Coursera Basic algorithms on tree data structures, binary search trees, self-balancing trees, graph data structures and basic traversal algorithms on graphs. This course also covers advanced topics such as kd-trees for spatial data and algorithms for spatial data.Trees and Graphs: Basics can be taken for academic credit as part of CU Boulderâs Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulderâs departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder. https://www.coursera.org/boulder
Excel/VBA for Creative Problem Solving, Part 2 | Coursera "Excel/VBA for Creative Problem Solving, Part 2" builds off of knowledge and skills obtained in "Excel/VBA for Creative Problem Solving, Part 1" and is aimed at learners who are seeking to augment, expand, optimize, and increase the efficiency of their Excel spreadsheet skills by tapping into the powerful programming, automation, and customization capabilities available with Visual Basic for Applications (VBA).In Part 2 of the course, learners will: 1) learn how to work with arrays and import/export arrays from/to Excel using VBA code; 2) learn how to work with text strings and write data to .txt files and import information from .txt files; 3) automate the import, modification, and consolidation of information from multiple worksheets into a central worksheet as well as the import of information from multiple workbooks to a central workbook; and 4) gain experience with creating professional user forms to interface with the user, perform advanced calculations, and manipulate data on the spreadsheet.  Learners who have a foundational understanding of VBA code and programming structures can jump right into Part 2 of the course without taking Part 1 and use the screencasts in Part 1 as reference.  Each module will introduce foundational and broad problems inspired by situations that you might encounter in the real world. To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment. This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training. https://www.coursera.org/boulder
Excel/VBA for Creative Problem Solving, Part 3 (Projects) | Coursera In this course, learners will complete several VBA projects. It is highly recommended that learners first take "Excel/VBA for Creative Problem Solving, Part 1" and "Excel/VBA for Creative Problem Solving, Part 2". This course builds off of skills learned in those two courses. This is a project-based course. Therefore, the projects are quite open-ended and there are multiple ways to solve the problems. Through the use of Peer Review, other learners will grade learners' projects based on a grading rubric. https://www.coursera.org/boulder
Kinematics: Describing the Motions of Spacecraft | Coursera The movement of bodies in space (like spacecraft, satellites, and space stations) must be predicted and controlled with precision in order to ensure safety and efficacy. Kinematics is a field that develops descriptions and predictions of the motion of these bodies in 3D space. This course in Kinematics covers four major topic areas: an introduction to particle kinematics, a deep dive into rigid body kinematics in two parts (starting with classic descriptions of motion using the directional cosine matrix and Euler angles, and concluding with a review of modern descriptors like quaternions and Classical and Modified Rodrigues parameters). The course ends with a look at static attitude determination, using modern algorithms to predict and execute relative orientations of bodies in space.After this course, you will be able to...  * Differentiate a vector as seen by another rotating frame and derive frame dependent velocity and acceleration vectors * Apply the Transport Theorem to solve kinematic particle problems and translate between various sets of attitude descriptions * Add and subtract relative attitude descriptions and integrate those descriptions numerically to predict orientations over time * Derive the fundamental attitude coordinate properties of rigid bodies and determine attitude from a series of heading measurements https://www.coursera.org/boulder
Hardware Description Languages for FPGA Design | Coursera This course can also be taken for academic credit as ECEA 5361, part of CU Boulderâs Master of Science in Electrical Engineering degree.Hardware Description Languages for Logic Design enables students to design circuits using VHDL and Verilog, the most widespread design methods for FPGA Design.  It uses natural learning processes to make learning the languages easy. Simple first examples are presented, then language rules and syntax, followed by more complex examples, and then finally use of test bench simulations to verify correctness of the designs. Lecture presentations are reinforced by many programming example problems so that skill in the languages is obtained. After completing this course, each student will have fundamental proficiency in both languages, and more importantly enough knowledge to continue learning and gaining expertise in Verilog and VHDL on their own. https://www.coursera.org/boulder
Thinking About Care | Coursera Although all humans require care to develop and thrive, it is rarely the focus of academic studies. This course enriches learnerâs understanding of this critical yet underappreciated facet of their lives by addressing such questions as: What is care? Who has traditionally provided it? How valued is care work? Does money take the care out of care work? In addition to advancing learnerâs knowledge of the place of care in modern society and controversies surrounding it, Thinking About Care will give learners the opportunity to learn a strategy that surveys existing approaches to care. https://www.coursera.org/boulder
Search Advertising | Coursera Consumers search for virtually everything. This includes the things that small businesses do, from restaurants to bespoke products. When consumers search they get organic results along with paid results. Paid search ads are systematically designed to be relevant. As a result, theyâre often useful at getting consumers where they want to go. Consumers donât tune out paid search like other types of digital ads. Search ads can be a small business opportunity. While larger advertisers pay massive amounts to place their ads via search, we highlight smart ways small businesses can create their own tailored search campaigns on small budgets.   This course shows small businesses how to create and execute search campaigns on Google Ads Search (formally AdWords). Through an introductory overview, students are guided through the official Google Ads Search training materials where they will ultimately earn an official Google Ads Search Certification. Beyond Google materials, practical campaign creation and optimization best practices and exercises are provided by real experts. https://www.coursera.org/boulder
International Business Venturing Abroad | Coursera This course reviews and evaluates the many ways that businesses can engage in international commerce. First presented are the three decisions that any business needs to make to go global, including a model for country selection. Next, modes of exporting and importing are discussed, followed by a review of contract modes of entry such as licensing and franchising, and then foreign direct investment strategies such as joint ventures, mergers, and acquisitions. The course concludes with a personal look at going global, including deciding to go, preparing to go, working and living abroad, and the challenges of coming home. https://www.coursera.org/boulder
Introduction to FPGA Design for Embedded Systems | Coursera This course can also be taken for academic credit as ECEA 5360, part of CU Boulderâs Master of Science in Electrical Engineering degree.Programmable Logic has become more and more common as a core technology used to build electronic systems. By integrating soft-core or hardcore processors, these devices have become complete systems on a chip, steadily displacing general purpose processors and ASICs. In particular, high performance systems are now almost always implemented with FPGAs.   This course will give you the foundation for FPGA design in Embedded Systems along with practical design skills. You will learn what an FPGA is and how this technology was developed, how to select the best FPGA architecture for a given application, how to use state of the art software tools for FPGA development, and solve critical digital design problems using FPGAs. You use FPGA development tools to complete several example designs, including a custom processor. If you are thinking of a career in Electronics Design or an engineer looking at a career change, this is a great course to enhance your career opportunities.  Hardware Requirements:  You must have access to computer resources to run the development tools, a PC running either Windows 7, 8, or 10 or a recent Linux OS which must be RHEL 6.5 or CentOS Linux 6.5 or later.  Either Linux OS could be run as a virtual machine under Windows 8 or 10. The tools do not run on Apple Mac computers. Whatever the OS, the computer must have at least 8 GB of RAM. Most new laptops will have this, or it may be possible to upgrade the memory. https://www.coursera.org/boulder
Everyday Excel, Part 1 | Coursera "Everyday Excel, Part 1" is aimed at learners who are seeking to learn Excel from the ground up. No experience with Excel is necessary. While this course is meant for beginners of Excel, advanced users will undoubtedly pick up new skills and tools.This course is the first part of a three-part series and Specialization that focuses on teaching introductory through very advanced techniques and tools in Excel. In this course (Part 1), you will: 1) learn how to effectively navigate around the Excel environment; 2) edit and format Excel worksheets; 3) implement basic to advanced Excel functions (including financial, logical, and text functions); 4) learn how to manage data sets (filter, remove duplicates, consolidate data, sort data, and validate data); and 5) learn how to effectively visualize data through scatterplots, column charts, and pie charts.  New to Excel? That is entirely fine! This course is meant to be fun, thought-provoking, and appeal to a wide audience. No prior knowledge in programming nor advanced math skills are necessary. The course is organized into 5 Weeks (modules).   To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment. This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training. https://www.coursera.org/boulder
Health, Society, and Wellness in COVID-19 Times  | Coursera You may be encountering a world unlike any other generation. The public health crisis of the COVID-19 pandemic has created a context of pervasive uncertainty, heightened anxiety, and social isolation that overlaps with a critical time of your own learning and development. The COVID-19 pandemic also has exacerbated long-standing inequalities and disparities, and recent events in the United States have laid bare historical and current realities of racism and systemic oppression. These challenges make starting college complicated in unprecedented ways, compounded by the fact that our university settings are themselves complex and rapidly changing. These challenges also present unique opportunities for interdisciplinary and practical learning. This course aims to help you navigate this world and the new conditions for learning with knowledge and skill. We designed the course with participatory methods, which means that we asked students to take a key role as partners with faculty in designing the course content, structure, and learning experiences. Together, we sought to integrate faculty expertise with the perspectives and experiences of students to make the course material relevant to your life.   In this class, we will explore perspectives on disease and society and on systemic racism and inequality with scholars in the natural sciences, social sciences, arts and humanities, education, communications and media, and engineering. Engaging these disciplines to examine the complex problems of the global pandemic and systemic racism will help you build conceptual and practical skills that you will use throughout college and beyond.   In conjunction with investigating health and social crises, new and ongoing, we also will explore the science and practice of individual and community wellness. You will learn skills relevant to emotions, relationships, common mental health concerns, and learning in the age of Zoom and remote classes. You will learn practices of cooperation, compassion, and anti-racism for community wellness.  Welcome toÂ Health, Society, and Wellness in COVID-19 Times! https://www.coursera.org/boulder
Statistical Inference and Hypothesis Testing in Data Science Applications | Coursera This course will focus on theory and implementation of hypothesis testing, especially as it relates to applications in data science. Students will learn to use hypothesis tests to make informed decisions from data. Special attention will be given to the general logic of hypothesis testing, error and error rates, power, simulation, and the correct computation and interpretation of p-values. Attention will also be given to the misuse of testing concepts, especially p-values, and the ethical implications of such misuse.This course can be taken for academic credit as part of CU Boulderâs Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulderâs departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder. https://www.coursera.org/boulder
Successful Presentation | Coursera Few kinds of communication can have the effect of a powerful presentation. Even a short speech can motivate people to change long-held beliefs or to take action, and a wonderfully delivered speech can transform a normal person into a leader.In this course, Prof. William Kuskin provides a series of pragmatic videos and exercises for successful public speaking and presentations. The course develops through four themesâmastering fear, developing a creative formula, using verbal and body language, and anticipating the roomâso that you can discover your personal power as a speaker and give excellent presentations.   Successful presentations do not rely on perfect teeth, a deep voice, or an army of scriptwriters. They depend largely on the same skills as successful Business Writing and Graphic Design: clarity, structure, and revision. The goal of the course, therefore, is to enable you to discover your own internal power as a speaker and express it to the world. After this course, with some practice, you will be able to go into any situation and command the room for as long as you like. https://www.coursera.org/boulder
